"city","date","newCases","casesTminus1","casesTminus2","drivingMinus7","transitMinus7","walkingMinus7","drivingMinus8","transitMinus8","walkingMinus8","drivingMinus9","transitMinus9","walkingMinus9","drivingMinus10","transitMinus10","walkingMinus10","drivingMinus11","transitMinus11","walkingMinus11","drivingMinus12","transitMinus12","walkingMinus12","drivingMinus13","transitMinus13","walkingMinus13","drivingMinus14","transitMinus14","walkingMinus14","driving","walking","transit","anomalousWeekend","longWeekend","weekend","sumDrivingMinus7_14","sumTransitMinus7_14","sumWalkingMinus7_14","Population","LandAreakm","Poverty.rate","Median.age","Median.household.income","usa"
"Seattle",2020-05-05,179,121,36,67.11,18.23,49.9,65.61,18.32,51.01,57.89,16.48,48.87,69.68,15.96,56.06,74.79,18.34,53.89,65.62,17.39,47.08,61.09,16.27,39.87,61.34,17.55,44.81,80.3,61.32,20.31,0,0,0,74.7328571428571,19.7914285714286,55.9271428571429,608660,"217",0.125,35.2,93481,"usa"
"Seattle",2020-05-06,186,179,121,69.1,18.66,52.06,67.11,18.23,49.9,65.61,18.32,51.01,57.89,16.48,48.87,69.68,15.96,56.06,74.79,18.34,53.89,65.62,17.39,47.08,61.09,16.27,39.87,77.21,55.42,19.37,0,0,0,75.8414285714286,19.95,56.9628571428571,608660,"217",0.125,35.2,93481,"usa"
"Seattle",2020-05-07,114,186,179,72.43,18.65,53.93,69.1,18.66,52.06,67.11,18.23,49.9,65.61,18.32,51.01,57.89,16.48,48.87,69.68,15.96,56.06,74.79,18.34,53.89,65.62,17.39,47.08,85.33,66.77,21.27,0,0,0,77.4614285714286,20.29,58.9714285714286,608660,"217",0.125,35.2,93481,"usa"
"Seattle",2020-05-08,94,114,186,84.28,19.91,64.24,72.43,18.65,53.93,69.1,18.66,52.06,67.11,18.23,49.9,65.61,18.32,51.01,57.89,16.48,48.87,69.68,15.96,56.06,74.79,18.34,53.89,100.16,76.66,21.44,0,0,0,80.1271428571429,20.65,61.4228571428571,608660,"217",0.125,35.2,93481,"usa"
"Seattle",2020-05-09,81,94,114,71.53,17.27,48.46,84.28,19.91,64.24,72.43,18.65,53.93,69.1,18.66,52.06,67.11,18.23,49.9,65.61,18.32,51.01,57.89,16.48,48.87,69.68,15.96,56.06,97.42,78.63,21.04,0,0,1,79.6614285714286,20.4971428571429,60.6471428571429,608660,"217",0.125,35.2,93481,"usa"
"Seattle",2020-05-10,131,81,94,63.05,16.14,51.95,71.53,17.27,48.46,84.28,19.91,64.24,72.43,18.65,53.93,69.1,18.66,52.06,67.11,18.23,49.9,65.61,18.32,51.01,57.89,16.48,48.87,76.31,60.05,18.22,0,0,1,78.7142857142857,20.5228571428571,60.06,608660,"217",0.125,35.2,93481,"usa"
"Seattle",2020-05-11,105,131,81,72.73,20.77,53.93,63.05,16.14,51.95,71.53,17.27,48.46,84.28,19.91,64.24,72.43,18.65,53.93,69.1,18.66,52.06,67.11,18.23,49.9,65.61,18.32,51.01,79.9066666666667,62.6533333333333,19.0866666666667,0,0,0,80.8342857142857,21.1357142857143,60.7828571428571,608660,"217",0.125,35.2,93481,"usa"
"Seattle",2020-05-12,58,105,131,80.3,20.31,61.32,72.73,20.77,53.93,63.05,16.14,51.95,71.53,17.27,48.46,84.28,19.91,64.24,72.43,18.65,53.93,69.1,18.66,52.06,67.11,18.23,49.9,83.5033333333333,65.2566666666667,19.9533333333333,0,0,0,82.9328571428571,21.42,62.2557142857143,608660,"217",0.125,35.2,93481,"usa"
"Seattle",2020-05-13,143,58,105,77.21,19.37,55.42,80.3,20.31,61.32,72.73,20.77,53.93,63.05,16.14,51.95,71.53,17.27,48.46,84.28,19.91,64.24,72.43,18.65,53.93,69.1,18.66,52.06,87.1,67.86,20.82,0,0,0,84.3757142857143,21.5828571428571,63.0442857142857,608660,"217",0.125,35.2,93481,"usa"
"Seattle",2020-05-14,88,143,58,85.33,21.27,66.77,77.21,19.37,55.42,80.3,20.31,61.32,72.73,20.77,53.93,63.05,16.14,51.95,71.53,17.27,48.46,84.28,19.91,64.24,72.43,18.65,53.93,90.15,69.25,21.23,0,0,0,86.6942857142857,21.9557142857143,65.1457142857143,608660,"217",0.125,35.2,93481,"usa"
"Seattle",2020-05-15,107,88,143,100.16,21.44,76.66,85.33,21.27,66.77,77.21,19.37,55.42,80.3,20.31,61.32,72.73,20.77,53.93,63.05,16.14,51.95,71.53,17.27,48.46,84.28,19.91,64.24,109.22,86.71,21.39,0,0,0,90.6557142857143,22.3542857142857,68.3928571428571,608660,"217",0.125,35.2,93481,"usa"
"Seattle",2020-05-16,59,107,88,97.42,21.04,78.63,100.16,21.44,76.66,85.33,21.27,66.77,77.21,19.37,55.42,80.3,20.31,61.32,72.73,20.77,53.93,63.05,16.14,51.95,71.53,17.27,48.46,90.43,67.69,18.69,0,0,1,92.5328571428571,22.5157142857143,70.4485714285714,608660,"217",0.125,35.2,93481,"usa"
"Seattle",2020-05-17,99,59,107,76.31,18.22,60.05,97.42,21.04,78.63,100.16,21.44,76.66,85.33,21.27,66.77,77.21,19.37,55.42,80.3,20.31,61.32,72.73,20.77,53.93,63.05,16.14,51.95,80.87,69.87,18.53,0,0,1,93.2157142857143,22.6514285714286,72.1042857142857,608660,"217",0.125,35.2,93481,"usa"
"Seattle",2020-05-18,100,99,59,79.9066666666667,19.0866666666667,62.6533333333333,76.31,18.22,60.05,97.42,21.04,78.63,100.16,21.44,76.66,85.33,21.27,66.77,77.21,19.37,55.42,80.3,20.31,61.32,72.73,20.77,53.93,93.04,72.9,21.87,0,0,0,95.6238095238095,23.0723809523809,73.6333333333333,608660,"217",0.125,35.2,93481,"usa"
"Seattle",2020-05-19,53,100,99,83.5033333333333,19.9533333333333,65.2566666666667,79.9066666666667,19.0866666666667,62.6533333333333,76.31,18.22,60.05,97.42,21.04,78.63,100.16,21.44,76.66,85.33,21.27,66.77,77.21,19.37,55.42,80.3,20.31,61.32,96.05,74.29,21.87,0,0,0,97.1628571428571,22.9557142857143,75.2514285714286,608660,"217",0.125,35.2,93481,"usa"
"Seattle",2020-05-20,67,53,100,87.1,20.82,67.86,83.5033333333333,19.9533333333333,65.2566666666667,79.9066666666667,19.0866666666667,62.6533333333333,76.31,18.22,60.05,97.42,21.04,78.63,100.16,21.44,76.66,85.33,21.27,66.77,77.21,19.37,55.42,94.78,69.66,21.28,0,0,0,98.1342857142857,23.0285714285714,76.1857142857143,608660,"217",0.125,35.2,93481,"usa"
"Stockholm",2020-02-26,0,0,0,111.34,113.87,124.66,108.39,115.16,117.45,105.31,110.58,107.67,115.84,112.63,93.93,128.02,125.95,146.68,121.86,119.38,153.43,108.1,108.99,119.48,107.48,111.34,114.39,99.21,101.02,102.22,0,0,0,129.477142857143,131.128571428571,139.67,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-02-27,1,0,0,112.74,108.94,116.76,111.34,113.87,124.66,108.39,115.16,117.45,105.31,110.58,107.67,115.84,112.63,93.93,128.02,125.95,146.68,121.86,119.38,153.43,108.1,108.99,119.48,95.76,96.53,104.2,0,0,0,130.228571428571,130.785714285714,140.008571428571,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-02-28,2,1,0,117.54,110.67,136.13,112.74,108.94,116.76,111.34,113.87,124.66,108.39,115.16,117.45,105.31,110.58,107.67,115.84,112.63,93.93,128.02,125.95,146.68,121.86,119.38,153.43,101.67,120.02,105.38,0,0,0,131.577142857143,131.025714285714,142.387142857143,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-02-29,1,2,1,117.46,116.05,120.66,117.54,110.67,136.13,112.74,108.94,116.76,111.34,113.87,124.66,108.39,115.16,117.45,105.31,110.58,107.67,115.84,112.63,93.93,128.02,125.95,146.68,104.54,124.03,109.62,0,0,1,130.948571428571,130.55,137.705714285714,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-03-01,0,1,2,103.12,102.45,93.76,117.46,116.05,120.66,117.54,110.67,136.13,112.74,108.94,116.76,111.34,113.87,124.66,108.39,115.16,117.45,105.31,110.58,107.67,115.84,112.63,93.93,100.19,83.71,100.3,0,0,1,127.391428571429,127.192857142857,130.145714285714,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-03-02,1,0,1,95.75,99.76,98.07,103.12,102.45,93.76,117.46,116.05,120.66,117.54,110.67,136.13,112.74,108.94,116.76,111.34,113.87,124.66,108.39,115.16,117.45,105.31,110.58,107.67,99.26,101.49,100.56,0,0,0,124.521428571429,125.354285714286,130.737142857143,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-03-03,10,1,0,99.21,102.01,102.4,95.75,99.76,98.07,103.12,102.45,93.76,117.46,116.05,120.66,117.54,110.67,136.13,112.74,108.94,116.76,111.34,113.87,124.66,108.39,115.16,117.45,102.89,104.27,102.01,0,0,0,123.65,124.13,129.984285714286,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-03-04,21,10,1,99.21,102.22,101.02,99.21,102.01,102.4,95.75,99.76,98.07,103.12,102.45,93.76,117.46,116.05,120.66,117.54,110.67,136.13,112.74,108.94,116.76,111.34,113.87,124.66,103.72,103.76,100.56,0,0,0,122.338571428571,122.281428571429,127.637142857143,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-03-05,22,21,10,95.76,104.2,96.53,99.21,102.22,101.02,99.21,102.01,102.4,95.75,99.76,98.07,103.12,102.45,93.76,117.46,116.05,120.66,117.54,110.67,136.13,112.74,108.94,116.76,103.97,110.45,103.94,0,0,0,120.112857142857,120.9,123.618571428571,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-03-06,36,22,21,101.67,105.38,120.02,95.76,104.2,96.53,99.21,102.22,101.02,99.21,102.01,102.4,95.75,99.76,98.07,103.12,102.45,93.76,117.46,116.05,120.66,117.54,110.67,136.13,113.11,143.14,115.65,0,0,0,118.531428571429,120.391428571429,124.084285714286,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-03-07,21,36,22,104.54,109.62,124.03,101.67,105.38,120.02,95.76,104.2,96.53,99.21,102.22,101.02,99.21,102.01,102.4,95.75,99.76,98.07,103.12,102.45,93.76,117.46,116.05,120.66,122.35,147.9,121.03,0,0,1,116.674285714286,120.241428571429,122.355714285714,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-03-08,29,21,36,100.19,100.3,83.71,104.54,109.62,124.03,101.67,105.38,120.02,95.76,104.2,96.53,99.21,102.22,101.02,99.21,102.01,102.4,95.75,99.76,98.07,103.12,102.45,93.76,109.2,98.23,105.27,0,0,1,114.207142857143,117.991428571429,117.077142857143,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-03-09,64,29,21,99.26,100.56,101.49,100.19,100.3,83.71,104.54,109.62,124.03,101.67,105.38,120.02,95.76,104.2,96.53,99.21,102.22,101.02,99.21,102.01,102.4,95.75,99.76,98.07,98.76,102.81,100.02,0,0,0,113.655714285714,117.721428571429,118.181428571429,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-03-10,26,64,29,102.89,102.01,104.27,99.26,100.56,101.49,100.19,100.3,83.71,104.54,109.62,124.03,101.67,105.38,120.02,95.76,104.2,96.53,99.21,102.22,101.02,99.21,102.01,102.4,99.48,103.52,93.39,0,0,0,114.675714285714,118.042857142857,119.067142857143,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-03-11,32,26,64,103.72,100.56,103.76,102.89,102.01,104.27,99.26,100.56,101.49,100.19,100.3,83.71,104.54,109.62,124.03,101.67,105.38,120.02,95.76,104.2,96.53,99.21,102.22,101.02,95.74,97.27,86.56,0,0,0,115.32,117.835714285714,119.261428571429,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-03-12,42,32,26,103.97,103.94,110.45,103.72,100.56,103.76,102.89,102.01,104.27,99.26,100.56,101.49,100.19,100.3,83.71,104.54,109.62,124.03,101.67,105.38,120.02,95.76,104.2,96.53,84.29,73.74,73.86,1,0,0,116,118.081428571429,120.608571428571,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-03-13,31,42,32,113.11,115.65,143.14,103.97,103.94,110.45,103.72,100.56,103.76,102.89,102.01,104.27,99.26,100.56,101.49,100.19,100.3,83.71,104.54,109.62,124.03,101.67,105.38,120.02,84.52,84.43,74.28,1,0,0,118.478571428571,119.717142857143,127.267142857143,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-03-14,18,31,42,122.35,121.03,147.9,113.11,115.65,143.14,103.97,103.94,110.45,103.72,100.56,103.76,102.89,102.01,104.27,99.26,100.56,101.49,100.19,100.3,83.71,104.54,109.62,124.03,83.9,85.27,73.46,1,0,1,121.432857142857,121.952857142857,131.25,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-03-15,17,18,31,109.2,105.27,98.23,122.35,121.03,147.9,113.11,115.65,143.14,103.97,103.94,110.45,103.72,100.56,103.76,102.89,102.01,104.27,99.26,100.56,101.49,100.19,100.3,83.71,79.01,59.53,64.4,1,0,1,122.098571428571,121.331428571429,127.564285714286,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-03-16,34,17,18,98.76,100.02,102.81,109.2,105.27,98.23,122.35,121.03,147.9,113.11,115.65,143.14,103.97,103.94,110.45,103.72,100.56,103.76,102.89,102.01,104.27,99.26,100.56,101.49,73.96,61.25,58.38,0,0,0,121.894285714286,121.291428571429,130.292857142857,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-03-17,35,34,17,99.48,93.39,103.52,98.76,100.02,102.81,109.2,105.27,98.23,122.35,121.03,147.9,113.11,115.65,143.14,103.97,103.94,110.45,103.72,100.56,103.76,102.89,102.01,104.27,71.18,55.6,53.14,0,0,0,121.925714285714,120.267142857143,130.582857142857,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-03-18,58,35,34,95.74,86.56,97.27,99.48,93.39,103.52,98.76,100.02,102.81,109.2,105.27,98.23,122.35,121.03,147.9,113.11,115.65,143.14,103.97,103.94,110.45,103.72,100.56,103.76,69.79,51.86,52.16,0,0,0,120.904285714286,118.06,129.582857142857,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-03-19,66,58,35,84.29,73.86,73.74,95.74,86.56,97.27,99.48,93.39,103.52,98.76,100.02,102.81,109.2,105.27,98.23,122.35,121.03,147.9,113.11,115.65,143.14,103.97,103.94,110.45,73.45,63.11,50.92,0,0,0,118.128571428571,114.245714285714,125.294285714286,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-03-20,84,66,58,84.52,74.28,84.43,84.29,73.86,73.74,95.74,86.56,97.27,99.48,93.39,103.52,98.76,100.02,102.81,109.2,105.27,98.23,122.35,121.03,147.9,113.11,115.65,143.14,72.47,59.44,52.34,0,0,0,115.35,110.008571428571,121.577142857143,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-03-21,71,84,66,83.9,73.46,85.27,84.52,74.28,84.43,84.29,73.86,73.74,95.74,86.56,97.27,99.48,93.39,103.52,98.76,100.02,102.81,109.2,105.27,98.23,122.35,121.03,147.9,74.18,64.84,54.53,0,0,1,111.177142857143,103.981428571429,113.31,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-03-22,59,71,84,79.01,64.4,59.53,83.9,73.46,85.27,84.52,74.28,84.43,84.29,73.86,73.74,95.74,86.56,97.27,99.48,93.39,103.52,98.76,100.02,102.81,109.2,105.27,98.23,75.96,60.75,51.7,0,0,1,104.985714285714,95.8914285714286,100.685714285714,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-03-23,99,59,71,73.96,58.38,61.25,79.01,64.4,59.53,83.9,73.46,85.27,84.52,74.28,84.43,84.29,73.86,73.74,95.74,86.56,97.27,99.48,93.39,103.52,98.76,100.02,102.81,69.22,53.2,48.19,0,0,0,99.9514285714286,89.1928571428572,95.4028571428571,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-03-24,105,99,59,71.18,53.14,55.6,73.96,58.38,61.25,79.01,64.4,59.53,83.9,73.46,85.27,84.52,74.28,84.43,84.29,73.86,73.74,95.74,86.56,97.27,99.48,93.39,103.52,71.2,56.36,47.69,0,0,0,96.0114285714286,82.4957142857143,88.6585714285714,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-03-25,154,105,99,69.79,52.16,51.86,71.18,53.14,55.6,73.96,58.38,61.25,79.01,64.4,59.53,83.9,73.46,85.27,84.52,74.28,84.43,84.29,73.86,73.74,95.74,86.56,97.27,74.71,62.04,48.15,0,0,0,91.77,76.6057142857143,81.2785714285714,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-03-26,132,154,105,73.45,50.92,63.11,69.79,52.16,51.86,71.18,53.14,55.6,73.96,58.38,61.25,79.01,64.4,59.53,83.9,73.46,85.27,84.52,74.28,84.43,84.29,73.86,73.74,76.56,64.47,47.15,0,0,0,88.5857142857143,71.5142857142857,76.3985714285714,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-03-27,176,132,154,72.47,52.34,59.44,73.45,50.92,63.11,69.79,52.16,51.86,71.18,53.14,55.6,73.96,58.38,61.25,79.01,64.4,59.53,83.9,73.46,85.27,84.52,74.28,84.43,78.87,68.1,49.1,0,0,0,86.8971428571429,68.44,74.3557142857143,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-03-28,147,176,132,74.18,54.53,64.84,72.47,52.34,59.44,73.45,50.92,63.11,69.79,52.16,51.86,71.18,53.14,55.6,73.96,58.38,61.25,79.01,64.4,59.53,83.9,73.46,85.27,79.29,65.61,49.78,0,0,1,85.42,65.6185714285714,71.5571428571428,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-03-29,150,147,176,75.96,51.7,60.75,74.18,54.53,64.84,72.47,52.34,59.44,73.45,50.92,63.11,69.79,52.16,51.86,71.18,53.14,55.6,73.96,58.38,61.25,79.01,64.4,59.53,78.44,58.46,49.56,0,0,1,84.2857142857143,62.51,68.0542857142857,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-03-30,172,150,147,69.22,48.19,53.2,75.96,51.7,60.75,74.18,54.53,64.84,72.47,52.34,59.44,73.45,50.92,63.11,69.79,52.16,51.86,71.18,53.14,55.6,73.96,58.38,61.25,71.97,48.12,46.12,0,0,0,82.8871428571429,60.1942857142857,67.15,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-03-31,209,172,150,71.2,47.69,56.36,69.22,48.19,53.2,75.96,51.7,60.75,74.18,54.53,64.84,72.47,52.34,59.44,73.45,50.92,63.11,69.79,52.16,51.86,71.18,53.14,55.6,76.1,58.84,47.14,0,0,0,82.4928571428571,58.6671428571429,66.4514285714286,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-04-01,205,209,172,74.71,48.15,62.04,71.2,47.69,56.36,69.22,48.19,53.2,75.96,51.7,60.75,74.18,54.53,64.84,72.47,52.34,59.44,73.45,50.92,63.11,69.79,52.16,51.86,78.98,63.66,47.94,0,0,0,82.9971428571429,57.9542857142857,67.3714285714286,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-04-02,216,205,209,76.56,47.15,64.47,74.71,48.15,62.04,71.2,47.69,56.36,69.22,48.19,53.2,75.96,51.7,60.75,74.18,54.53,64.84,72.47,52.34,59.44,73.45,50.92,63.11,77.39,54.35,46.21,0,0,0,83.9642857142857,57.2385714285714,69.1728571428571,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-04-03,245,216,205,78.87,49.1,68.1,76.56,47.15,64.47,74.71,48.15,62.04,71.2,47.69,56.36,69.22,48.19,53.2,75.96,51.7,60.75,74.18,54.53,64.84,72.47,52.34,59.44,76.08,58.67,46.02,0,0,0,84.7385714285714,56.9785714285714,69.8857142857143,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-04-04,129,245,216,79.29,49.78,65.61,78.87,49.1,68.1,76.56,47.15,64.47,74.71,48.15,62.04,71.2,47.69,56.36,69.22,48.19,53.2,75.96,51.7,60.75,74.18,54.53,64.84,78.25,67.44,48.96,0,0,1,85.7128571428571,56.6128571428571,70.7671428571429,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-04-05,172,129,245,78.44,49.56,58.46,79.29,49.78,65.61,78.87,49.1,68.1,76.56,47.15,64.47,74.71,48.15,62.04,71.2,47.69,56.36,69.22,48.19,53.2,75.96,51.7,60.75,80.4,61.83,48.12,0,0,1,86.3214285714286,55.9028571428571,69.8557142857143,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-04-06,131,172,129,71.97,46.12,48.12,78.44,49.56,58.46,79.29,49.78,65.61,78.87,49.1,68.1,76.56,47.15,64.47,74.71,48.15,62.04,71.2,47.69,56.36,69.22,48.19,53.2,87.92,73.51,51.42,0,0,0,85.7514285714286,55.1057142857143,68.0514285714286,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-04-07,243,131,172,76.1,47.14,58.84,71.97,46.12,48.12,78.44,49.56,58.46,79.29,49.78,65.61,78.87,49.1,68.1,76.56,47.15,64.47,74.71,48.15,62.04,71.2,47.69,56.36,85.68,62.66,51.83,0,0,0,86.7342857142857,54.9557142857143,68.8571428571429,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-04-08,271,243,131,78.98,47.94,63.66,76.1,47.14,58.84,71.97,46.12,48.12,78.44,49.56,58.46,79.29,49.78,65.61,78.87,49.1,68.1,76.56,47.15,64.47,74.71,48.15,62.04,92.35,73.73,52.62,0,0,0,87.8457142857143,54.9914285714286,69.9,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-04-09,240,271,243,77.39,46.21,54.35,78.98,47.94,63.66,76.1,47.14,58.84,71.97,46.12,48.12,78.44,49.56,58.46,79.29,49.78,65.61,78.87,49.1,68.1,76.56,47.15,64.47,89.54,67.6,52.78,0,0,0,88.2285714285714,54.7142857142857,68.8014285714286,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-04-10,148,240,271,76.08,46.02,58.67,77.39,46.21,54.35,78.98,47.94,63.66,76.1,47.14,58.84,71.97,46.12,48.12,78.44,49.56,58.46,79.29,49.78,65.61,78.87,49.1,68.1,74.37,60.44,48.99,0,1,0,88.16,54.5528571428571,67.9728571428571,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-04-11,200,148,240,78.25,48.96,67.44,76.08,46.02,58.67,77.39,46.21,54.35,78.98,47.94,63.66,76.1,47.14,58.84,71.97,46.12,48.12,78.44,49.56,58.46,79.29,49.78,65.61,65.31,53.86,42.79,0,1,1,88.0714285714286,54.5328571428571,67.8785714285714,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-04-12,182,200,148,80.4,48.12,61.83,78.25,48.96,67.44,76.08,46.02,58.67,77.39,46.21,54.35,78.98,47.94,63.66,76.1,47.14,58.84,71.97,46.12,48.12,78.44,49.56,58.46,69.37,49.03,46.87,0,1,1,88.23,54.2957142857143,67.3385714285714,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-04-13,200,182,200,87.92,51.42,73.51,80.4,48.12,61.83,78.25,48.96,67.44,76.08,46.02,58.67,77.39,46.21,54.35,78.98,47.94,63.66,76.1,47.14,58.84,71.97,46.12,48.12,83.34,57.28,51.51,0,1,0,89.5842857142857,54.5614285714286,69.4885714285714,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-04-14,179,200,182,85.68,51.83,62.66,87.92,51.42,73.51,80.4,48.12,61.83,78.25,48.96,67.44,76.08,46.02,58.67,77.39,46.21,54.35,78.98,47.94,63.66,76.1,47.14,58.84,83.7,61.37,54.48,0,0,0,91.5428571428571,55.3771428571429,71.5657142857143,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-04-15,215,179,200,92.35,52.62,73.73,85.68,51.83,62.66,87.92,51.42,73.51,80.4,48.12,61.83,78.25,48.96,67.44,76.08,46.02,58.67,77.39,46.21,54.35,78.98,47.94,63.66,88.63,75.24,53.85,0,0,0,93.8642857142857,56.16,73.6928571428572,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-04-16,221,215,179,89.54,52.78,67.6,92.35,52.62,73.73,85.68,51.83,62.66,87.92,51.42,73.51,80.4,48.12,61.83,78.25,48.96,67.44,76.08,46.02,58.67,77.39,46.21,54.35,88.39,68.33,52.8,0,0,0,95.3728571428571,56.8514285714286,74.2557142857143,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-04-17,221,221,215,74.37,48.99,60.44,89.54,52.78,67.6,92.35,52.62,73.73,85.68,51.83,62.66,87.92,51.42,73.51,80.4,48.12,61.83,78.25,48.96,67.44,76.08,46.02,58.67,94.71,72.91,55.86,0,0,0,94.9414285714286,57.2485714285714,75.1257142857143,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-04-18,180,221,221,65.31,42.79,53.86,74.37,48.99,60.44,89.54,52.78,67.6,92.35,52.62,73.73,85.68,51.83,62.66,87.92,51.42,73.51,80.4,48.12,61.83,78.25,48.96,67.44,93.79,77,57.94,0,0,1,93.4028571428571,56.7871428571429,74.4385714285714,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-04-19,192,180,221,69.37,46.87,49.03,65.31,42.79,53.86,74.37,48.99,60.44,89.54,52.78,67.6,92.35,52.62,73.73,85.68,51.83,62.66,87.92,51.42,73.51,80.4,48.12,61.83,95.1,73.03,58.57,0,0,1,92.1342857142857,56.4885714285714,71.8085714285714,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-04-20,211,192,180,83.34,51.51,57.28,69.37,46.87,49.03,65.31,42.79,53.86,74.37,48.99,60.44,89.54,52.78,67.6,92.35,52.62,73.73,85.68,51.83,62.66,87.92,51.42,73.51,87.29,69.65,56.16,0,0,0,92.5542857142857,56.9728571428571,71.1585714285714,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-04-21,163,211,192,83.7,54.48,61.37,83.34,51.51,57.28,69.37,46.87,49.03,65.31,42.79,53.86,74.37,48.99,60.44,89.54,52.78,67.6,92.35,52.62,73.73,85.68,51.83,62.66,94.16,82.08,55.3,0,0,0,91.9514285714286,57.41,69.4242857142857,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
"Stockholm",2020-04-22,288,163,211,88.63,53.85,75.24,83.7,54.48,61.37,83.34,51.51,57.28,69.37,46.87,49.03,65.31,42.79,53.86,74.37,48.99,60.44,89.54,52.78,67.6,92.35,52.62,73.73,94.9,83.04,56.28,0,0,0,92.3728571428571,57.6985714285714,71.2214285714286,2377081,"6519.3",0.113,38.8,49588.38326,"notUSA"
