"","City","date","newCases","casesTminus1","casesTminus2","g_retail","g_grocery","g_parks","g_transit","g_workplaces","g_residential","g_retailMinus7","g_groceryMinus7","g_parksMinus7","g_transitMinus7","g_workplacesMinus7","g_residentialMinus7","g_retailMinus8","g_groceryMinus8","g_parksMinus8","g_transitMinus8","g_workplacesMinus8","g_residentialMinus8","g_retailMinus9","g_groceryMinus9","g_parksMinus9","g_transitMinus9","g_workplacesMinus9","g_residentialMinus9","g_retailMinus10","g_groceryMinus10","g_parksMinus10","g_transitMinus10","g_workplacesMinus10","g_residentialMinus10","g_retailMinus11","g_groceryMinus11","g_parksMinus11","g_transitMinus11","g_workplacesMinus11","g_residentialMinus11","g_retailMinus12","g_groceryMinus12","g_parksMinus12","g_transitMinus12","g_workplacesMinus12","g_residentialMinus12","g_retailMinus13","g_groceryMinus13","g_parksMinus13","g_transitMinus13","g_workplacesMinus13","g_residentialMinus13","g_retailMinus14","g_groceryMinus14","g_parksMinus14","g_transitMinus14","g_workplacesMinus14","g_residentialMinus14","a_drivingMinus7","a_transitMinus7","a_walkingMinus7","a_drivingMinus8","a_transitMinus8","a_walkingMinus8","a_drivingMinus9","a_transitMinus9","a_walkingMinus9","a_drivingMinus10","a_transitMinus10","a_walkingMinus10","a_drivingMinus11","a_transitMinus11","a_walkingMinus11","a_drivingMinus12","a_transitMinus12","a_walkingMinus12","a_drivingMinus13","a_transitMinus13","a_walkingMinus13","a_drivingMinus14","a_transitMinus14","a_walkingMinus14","a_driving","a_walking","a_transit","anomalousWeekend","longWeekend","weekend","sumDrivingMinus7_14","sumTransitMinus7_14","sumWalkingMinus7_14","Population","LandAreakm","Poverty.rate","Median.age","Median.household.income"
"527","Stockholm",2020-06-29,239,191,248,-5,-1,91,-34,-47,10,-6,3,113,-33,-46,9,-18,-9,126,-28,9,-5,-50,-27,131,-33,-15,0,-57,-30,186,-46,-81,12,-1,25,117,-30,-45,6,-7,7,58,-33,-39,9,-12,-1,27,-37,-40,11,-6,2,104,-33,-39,9,36.43,-18.55,-8.7,9.34,-33.83,-27.51,-28.16,-49.42,-61.41,-15.35,-39.77,-48.06,36.56,-28.18,-29.2,39.42,-25.07,-17.92,30.48,-28.99,-22.1,37.18,-18.49,-3.72,37.39,-9.01,-20.75,0,0,0,20.8428571428571,-34.6142857142857,-31.2314285714286,2377081,6519,0.113,38.8,49588.38326
"528","Stockholm",2020-06-30,170,239,191,-7,-4,56,-36,-46,11,-7,1,163,-30,-44,8,-6,3,113,-33,-46,9,-18,-9,126,-28,9,-5,-50,-27,131,-33,-15,0,-57,-30,186,-46,-81,12,-1,25,117,-30,-45,6,-7,7,58,-33,-39,9,-12,-1,27,-37,-40,11,42.4,-18.9,-0.97,36.43,-18.55,-8.7,9.34,-33.83,-27.51,-28.16,-49.42,-61.41,-15.35,-39.77,-48.06,36.56,-28.18,-29.2,39.42,-25.07,-17.92,30.48,-28.99,-22.1,33.47,-16.72,-27.67,0,0,0,21.5885714285714,-34.6728571428571,-30.8385714285714,2377081,6519,0.113,38.8,49588.38326
"529","Stockholm",2020-07-01,172,170,239,-7,-3,67,-35,-47,10,-10,0,179,-29,-43,8,-7,1,163,-30,-44,8,-6,3,113,-33,-46,9,-18,-9,126,-28,9,-5,-50,-27,131,-33,-15,0,-57,-30,186,-46,-81,12,-1,25,117,-30,-45,6,-7,7,58,-33,-39,9,43.36,-10.45,-1.73,42.4,-18.9,-0.97,36.43,-18.55,-8.7,9.34,-33.83,-27.51,-28.16,-49.42,-61.41,-15.35,-39.77,-48.06,36.56,-28.18,-29.2,39.42,-25.07,-17.92,35.47,-13.65,-21.21,0,0,0,23.4285714285714,-32.0242857142857,-27.9285714285714,2377081,6519,0.113,38.8,49588.38326
"530","Stockholm",2020-07-02,169,172,170,-7,-2,78,-35,-47,10,-5,5,159,-30,-44,8,-10,0,179,-29,-43,8,-7,1,163,-30,-44,8,-6,3,113,-33,-46,9,-18,-9,126,-28,9,-5,-50,-27,131,-33,-15,0,-57,-30,186,-46,-81,12,-1,25,117,-30,-45,6,49.63,-10.99,0.46,43.36,-10.45,-1.73,42.4,-18.9,-0.97,36.43,-18.55,-8.7,9.34,-33.83,-27.51,-28.16,-49.42,-61.41,-15.35,-39.77,-48.06,36.56,-28.18,-29.2,36.48,-11.04,-23.94,0,0,0,24.8871428571429,-30.0128571428571,-25.3028571428571,2377081,6519,0.113,38.8,49588.38326
"531","Stockholm",2020-07-03,176,169,172,-13,-10,98,-32,-48,9,-12,-4,167,-27,-45,6,-5,5,159,-30,-44,8,-10,0,179,-29,-43,8,-7,1,163,-30,-44,8,-6,3,113,-33,-46,9,-18,-9,126,-28,9,-5,-50,-27,131,-33,-15,0,-57,-30,186,-46,-81,12,43.86,-11.31,-10,49.63,-10.99,0.46,43.36,-10.45,-1.73,42.4,-18.9,-0.97,36.43,-18.55,-8.7,9.34,-33.83,-27.51,-28.16,-49.42,-61.41,-15.35,-39.77,-48.06,25.18,-16.99,-26.24,0,0,0,25.93,-27.6028571428571,-22.56,2377081,6519,0.113,38.8,49588.38326
"532","Stockholm",2020-07-04,96,176,169,-22,-13,25,-29,0,2,-20,-8,178,-13,6,-4,-12,-4,167,-27,-45,6,-5,5,159,-30,-44,8,-10,0,179,-29,-43,8,-7,1,163,-30,-44,8,-6,3,113,-33,-46,9,-18,-9,126,-28,9,-5,-50,-27,131,-33,-15,0,17.77,-24.01,-26.79,43.86,-11.31,-10,49.63,-10.99,0.46,43.36,-10.45,-1.73,42.4,-18.9,-0.97,36.43,-18.55,-8.7,9.34,-33.83,-27.51,-28.16,-49.42,-61.41,-1.96,-41.75,-36.5,0,0,1,30.6614285714286,-25.3514285714286,-19.5214285714286,2377081,6519,0.113,38.8,49588.38326
"533","Stockholm",2020-07-05,108,96,176,-26,-17,-3,-39,1,2,-15,-6,145,-21,14,-4,-20,-8,178,-13,6,-4,-12,-4,167,-27,-45,6,-5,5,159,-30,-44,8,-10,0,179,-29,-43,8,-7,1,163,-30,-44,8,-6,3,113,-33,-46,9,-18,-9,126,-28,9,-5,26.28,-19,-12.35,17.77,-24.01,-26.79,43.86,-11.31,-10,49.63,-10.99,0.46,43.36,-10.45,-1.73,42.4,-18.9,-0.97,36.43,-18.55,-8.7,9.34,-33.83,-27.51,9.46,-35.18,-36.81,0,0,1,38.4385714285714,-21.0057142857143,-12.5128571428571,2377081,6519,0.113,38.8,49588.38326
"534","Stockholm",2020-07-06,53,108,96,-8,-4,61,-39,-57,12,-5,-1,91,-34,-47,10,-15,-6,145,-21,14,-4,-20,-8,178,-13,6,-4,-12,-4,167,-27,-45,6,-5,5,159,-30,-44,8,-10,0,179,-29,-43,8,-7,1,163,-30,-44,8,-6,3,113,-33,-46,9,37.39,-20.75,-9.01,26.28,-19,-12.35,17.77,-24.01,-26.79,43.86,-11.31,-10,49.63,-10.99,0.46,43.36,-10.45,-1.73,42.4,-18.9,-0.97,36.43,-18.55,-8.7,32.38,-14.06,-27.52,0,0,0,42.4457142857143,-19.1371428571429,-9.87,2377081,6519,0.113,38.8,49588.38326
"535","Stockholm",2020-07-07,46,53,108,-8,-5,110,-36,-56,11,-7,-4,56,-36,-46,11,-5,-1,91,-34,-47,10,-15,-6,145,-21,14,-4,-20,-8,178,-13,6,-4,-12,-4,167,-27,-45,6,-5,5,159,-30,-44,8,-10,0,179,-29,-43,8,-7,1,163,-30,-44,8,33.47,-27.67,-16.72,37.39,-20.75,-9.01,26.28,-19,-12.35,17.77,-24.01,-26.79,43.86,-11.31,-10,49.63,-10.99,0.46,43.36,-10.45,-1.73,42.4,-18.9,-0.97,26.97,-14.16,-29.58,0,0,0,42.0228571428571,-20.44,-11.0157142857143,2377081,6519,0.113,38.8,49588.38326
"536","Stockholm",2020-07-08,123,46,53,-15,-8,42,-42,-56,12,-7,-3,67,-35,-47,10,-7,-4,56,-36,-46,11,-5,-1,91,-34,-47,10,-15,-6,145,-21,14,-4,-20,-8,178,-13,6,-4,-12,-4,167,-27,-45,6,-5,5,159,-30,-44,8,-10,0,179,-29,-43,8,35.47,-21.21,-13.65,33.47,-27.67,-16.72,37.39,-20.75,-9.01,26.28,-19,-12.35,17.77,-24.01,-26.79,43.86,-11.31,-10,49.63,-10.99,0.46,43.36,-10.45,-1.73,20.75,-25.02,-27.4,0,0,0,41.0328571428571,-20.77,-12.8271428571429,2377081,6519,0.113,38.8,49588.38326
"537","Stockholm",2020-07-09,85,123,46,-11,-7,116,-37,-56,10,-7,-2,78,-35,-47,10,-7,-3,67,-35,-47,10,-7,-4,56,-36,-46,11,-5,-1,91,-34,-47,10,-15,-6,145,-21,14,-4,-20,-8,178,-13,6,-4,-12,-4,167,-27,-45,6,-5,5,159,-30,-44,8,36.48,-23.94,-11.04,35.47,-21.21,-13.65,33.47,-27.67,-16.72,37.39,-20.75,-9.01,26.28,-19,-12.35,17.77,-24.01,-26.79,43.86,-11.31,-10,49.63,-10.99,0.46,27,-15.83,-22.91,0,0,0,40.05,-22.6971428571429,-14.1571428571429,2377081,6519,0.113,38.8,49588.38326
"538","Stockholm",2020-07-10,73,85,123,-21,-16,69,-38,-56,11,-13,-10,98,-32,-48,9,-7,-2,78,-35,-47,10,-7,-3,67,-35,-47,10,-7,-4,56,-36,-46,11,-5,-1,91,-34,-47,10,-15,-6,145,-21,14,-4,-20,-8,178,-13,6,-4,-12,-4,167,-27,-45,6,25.18,-26.24,-16.99,36.48,-23.94,-11.04,35.47,-21.21,-13.65,33.47,-27.67,-16.72,37.39,-20.75,-9.01,26.28,-19,-12.35,17.77,-24.01,-26.79,43.86,-11.31,-10,14.78,-27.97,-31.8,0,0,0,36.5571428571429,-24.8757142857143,-16.65,2377081,6519,0.113,38.8,49588.38326
"539","Stockholm",2020-07-11,73,73,85,-24,-16,59,-27,3,0,-22,-13,25,-29,0,2,-13,-10,98,-32,-48,9,-7,-2,78,-35,-47,10,-7,-3,67,-35,-47,10,-7,-4,56,-36,-46,11,-5,-1,91,-34,-47,10,-15,-6,145,-21,14,-4,-20,-8,178,-13,6,-4,-1.96,-36.5,-41.75,25.18,-26.24,-16.99,36.48,-23.94,-11.04,35.47,-21.21,-13.65,33.47,-27.67,-16.72,37.39,-20.75,-9.01,26.28,-19,-12.35,17.77,-24.01,-26.79,-3.93,-40.08,-36.61,0,0,1,30.0114285714286,-28.4742857142857,-21.1857142857143,2377081,6519,0.113,38.8,49588.38326
"540","Stockholm",2020-07-12,28,73,73,-22,-17,54,-31,7,-1,-26,-17,-3,-39,1,2,-22,-13,25,-29,0,2,-13,-10,98,-32,-48,9,-7,-2,78,-35,-47,10,-7,-3,67,-35,-47,10,-7,-4,56,-36,-46,11,-5,-1,91,-34,-47,10,-15,-6,145,-21,14,-4,9.46,-36.81,-35.18,-1.96,-36.5,-41.75,25.18,-26.24,-16.99,36.48,-23.94,-11.04,35.47,-21.21,-13.65,33.47,-27.67,-16.72,37.39,-20.75,-9.01,26.28,-19,-12.35,3.22,-31.91,-36.82,0,0,1,28.8242857142857,-30.3028571428571,-22.3842857142857,2377081,6519,0.113,38.8,49588.38326
"541","Stockholm",2020-07-13,31,28,73,-11,-6,97,-40,-62,11,-8,-4,61,-39,-57,12,-26,-17,-3,-39,1,2,-22,-13,25,-29,0,2,-13,-10,98,-32,-48,9,-7,-2,78,-35,-47,10,-7,-3,67,-35,-47,10,-7,-4,56,-36,-46,11,-5,-1,91,-34,-47,10,32.38,-27.52,-14.06,9.46,-36.81,-35.18,-1.96,-36.5,-41.75,25.18,-26.24,-16.99,36.48,-23.94,-11.04,35.47,-21.21,-13.65,33.47,-27.67,-16.72,37.39,-20.75,-9.01,26.41,-17.32,-25.64,0,0,0,29.6957142857143,-31.52,-22.6285714285714,2377081,6519,0.113,38.8,49588.38326
"542","Stockholm",2020-07-14,88,31,28,-14,-10,113,-40,-62,11,-8,-5,110,-36,-56,11,-8,-4,61,-39,-57,12,-26,-17,-3,-39,1,2,-22,-13,25,-29,0,2,-13,-10,98,-32,-48,9,-7,-2,78,-35,-47,10,-7,-3,67,-35,-47,10,-7,-4,56,-36,-46,11,26.97,-29.58,-14.16,32.38,-27.52,-14.06,9.46,-36.81,-35.18,-1.96,-36.5,-41.75,25.18,-26.24,-16.99,36.48,-23.94,-11.04,35.47,-21.21,-13.65,33.47,-27.67,-16.72,21.33,-19.97,-31.36,0,0,0,28.2071428571429,-32.7814285714286,-23.3642857142857,2377081,6519,0.113,38.8,49588.38326
"543","Stockholm",2020-07-15,64,88,31,-15,-9,101,-41,-60,11,-15,-8,42,-42,-56,12,-8,-5,110,-36,-56,11,-8,-4,61,-39,-57,12,-26,-17,-3,-39,1,2,-22,-13,25,-29,0,2,-13,-10,98,-32,-48,9,-7,-2,78,-35,-47,10,-7,-3,67,-35,-47,10,20.75,-27.4,-25.02,26.97,-29.58,-14.16,32.38,-27.52,-14.06,9.46,-36.81,-35.18,-1.96,-36.5,-41.75,25.18,-26.24,-16.99,36.48,-23.94,-11.04,35.47,-21.21,-13.65,20.89,-21.09,-27.13,0,0,0,26.39,-32.7428571428571,-24.55,2377081,6519,0.113,38.8,49588.38326
"544","Stockholm",2020-07-16,86,64,88,-18,-9,158,-38,-61,9,-11,-7,116,-37,-56,10,-15,-8,42,-42,-56,12,-8,-5,110,-36,-56,11,-8,-4,61,-39,-57,12,-26,-17,-3,-39,1,2,-22,-13,25,-29,0,2,-13,-10,98,-32,-48,9,-7,-2,78,-35,-47,10,27,-22.91,-15.83,20.75,-27.4,-25.02,26.97,-29.58,-14.16,32.38,-27.52,-14.06,9.46,-36.81,-35.18,-1.96,-36.5,-41.75,25.18,-26.24,-16.99,36.48,-23.94,-11.04,23.58,-19.03,-26.94,0,0,0,25.18,-32.9857142857143,-24.8614285714286,2377081,6519,0.113,38.8,49588.38326
"545","Stockholm",2020-07-17,78,86,64,-26,-17,160,-37,-61,8,-21,-16,69,-38,-56,11,-11,-7,116,-37,-56,10,-15,-8,42,-42,-56,12,-8,-5,110,-36,-56,11,-8,-4,61,-39,-57,12,-26,-17,-3,-39,1,2,-22,-13,25,-29,0,2,-13,-10,98,-32,-48,9,14.78,-31.8,-27.97,27,-22.91,-15.83,20.75,-27.4,-25.02,26.97,-29.58,-14.16,32.38,-27.52,-14.06,9.46,-36.81,-35.18,-1.96,-36.5,-41.75,25.18,-26.24,-16.99,14.92,-24.07,-26.92,0,0,0,22.08,-34.1085714285714,-27.28,2377081,6519,0.113,38.8,49588.38326
"546","Stockholm",2020-07-18,30,78,86,-30,-20,137,-21,4,-3,-24,-16,59,-27,3,0,-21,-16,69,-38,-56,11,-11,-7,116,-37,-56,10,-15,-8,42,-42,-56,12,-8,-5,110,-36,-56,11,-8,-4,61,-39,-57,12,-26,-17,-3,-39,1,2,-22,-13,25,-29,0,2,-3.93,-36.61,-40.08,14.78,-31.8,-27.97,27,-22.91,-15.83,20.75,-27.4,-25.02,26.97,-29.58,-14.16,32.38,-27.52,-14.06,9.46,-36.81,-35.18,-1.96,-36.5,-41.75,-4.16,-38.74,-34.62,0,0,1,17.9214285714286,-35.59,-30.5785714285714,2377081,6519,0.113,38.8,49588.38326
"547","Stockholm",2020-07-19,18,30,78,-24,-16,130,-25,10,-5,-22,-17,54,-31,7,-1,-24,-16,59,-27,3,0,-21,-16,69,-38,-56,11,-11,-7,116,-37,-56,10,-15,-8,42,-42,-56,12,-8,-5,110,-36,-56,11,-8,-4,61,-39,-57,12,-26,-17,-3,-39,1,2,3.22,-36.82,-31.91,-3.93,-36.61,-40.08,14.78,-31.8,-27.97,27,-22.91,-15.83,20.75,-27.4,-25.02,26.97,-29.58,-14.16,32.38,-27.52,-14.06,9.46,-36.81,-35.18,3.86,-28.94,-36.31,0,0,1,18.6614285714286,-35.6357142857143,-29.1728571428571,2377081,6519,0.113,38.8,49588.38326
"548","Stockholm",2020-07-20,23,18,30,-13,-5,81,-42,-64,12,-11,-6,97,-40,-62,11,-22,-17,54,-31,7,-1,-24,-16,59,-27,3,0,-21,-16,69,-38,-56,11,-11,-7,116,-37,-56,10,-15,-8,42,-42,-56,12,-8,-5,110,-36,-56,11,-8,-4,61,-39,-57,12,26.41,-25.64,-17.32,3.22,-36.82,-31.91,-3.93,-36.61,-40.08,14.78,-31.8,-27.97,27,-22.91,-15.83,20.75,-27.4,-25.02,26.97,-29.58,-14.16,32.38,-27.52,-14.06,21.67,-22.32,-30.74,0,0,0,21.0828571428571,-34.04,-26.6214285714286,2377081,6519,0.113,38.8,49588.38326
"549","Stockholm",2020-07-21,78,23,18,-14,-9,103,-42,-64,12,-14,-10,113,-40,-62,11,-11,-6,97,-40,-62,11,-22,-17,54,-31,7,-1,-24,-16,59,-27,3,0,-21,-16,69,-38,-56,11,-11,-7,116,-37,-56,10,-15,-8,42,-42,-56,12,-8,-5,110,-36,-56,11,21.33,-31.36,-19.97,26.41,-25.64,-17.32,3.22,-36.82,-31.91,-3.93,-36.61,-40.08,14.78,-31.8,-27.97,27,-22.91,-15.83,20.75,-27.4,-25.02,26.97,-29.58,-14.16,16.25,-21.44,-31.8,0,0,0,19.5042857142857,-34.5885714285714,-27.4657142857143,2377081,6519,0.113,38.8,49588.38326
"550","Stockholm",2020-07-22,69,78,23,-17,-10,127,-41,-62,11,-15,-9,101,-41,-60,11,-14,-10,113,-40,-62,11,-11,-6,97,-40,-62,11,-22,-17,54,-31,7,-1,-24,-16,59,-27,3,0,-21,-16,69,-38,-56,11,-11,-7,116,-37,-56,10,-15,-8,42,-42,-56,12,20.89,-27.13,-21.09,21.33,-31.36,-19.97,26.41,-25.64,-17.32,3.22,-36.82,-31.91,-3.93,-36.61,-40.08,14.78,-31.8,-27.97,27,-22.91,-15.83,20.75,-27.4,-25.02,18.64,-20.41,-30.55,0,0,0,18.6357142857143,-34.2385714285714,-28.4557142857143,2377081,6519,0.113,38.8,49588.38326
"551","Stockholm",2020-07-23,56,69,78,-18,-11,99,-43,-63,11,-18,-9,158,-38,-61,9,-15,-9,101,-41,-60,11,-14,-10,113,-40,-62,11,-11,-6,97,-40,-62,11,-22,-17,54,-31,7,-1,-24,-16,59,-27,3,0,-21,-16,69,-38,-56,11,-11,-7,116,-37,-56,10,23.58,-26.94,-19.03,20.89,-27.13,-21.09,21.33,-31.36,-19.97,26.41,-25.64,-17.32,3.22,-36.82,-31.91,-3.93,-36.61,-40.08,14.78,-31.8,-27.97,27,-22.91,-15.83,18.11,-22.08,-30.43,0,0,0,19.04,-34.1728571428571,-27.6,2377081,6519,0.113,38.8,49588.38326
"552","Stockholm",2020-07-24,60,56,69,-19,-15,105,-38,-62,10,-26,-17,160,-37,-61,8,-18,-9,158,-38,-61,9,-15,-9,101,-41,-60,11,-14,-10,113,-40,-62,11,-11,-6,97,-40,-62,11,-22,-17,54,-31,7,-1,-24,-16,59,-27,3,0,-21,-16,69,-38,-56,11,14.92,-26.92,-24.07,23.58,-26.94,-19.03,20.89,-27.13,-21.09,21.33,-31.36,-19.97,26.41,-25.64,-17.32,3.22,-36.82,-31.91,-3.93,-36.61,-40.08,14.78,-31.8,-27.97,19.63,-19.73,-27.23,0,0,0,17.3142857142857,-34.7457142857143,-28.7771428571429,2377081,6519,0.113,38.8,49588.38326
"553","Stockholm",2020-07-25,21,60,56,-24,-19,115,-19,3,-3,-30,-20,137,-21,4,-3,-26,-17,160,-37,-61,8,-18,-9,158,-38,-61,9,-15,-9,101,-41,-60,11,-14,-10,113,-40,-62,11,-11,-6,97,-40,-62,11,-22,-17,54,-31,7,-1,-24,-16,59,-27,3,0,-4.16,-34.62,-38.74,14.92,-26.92,-24.07,23.58,-26.94,-19.03,20.89,-27.13,-21.09,21.33,-31.36,-19.97,26.41,-25.64,-17.32,3.22,-36.82,-31.91,-3.93,-36.61,-40.08,1.11,-29.46,-31.02,0,0,1,14.6085714285714,-35.1485714285714,-30.3157142857143,2377081,6519,0.113,38.8,49588.38326
"554","Stockholm",2020-07-26,21,21,60,-18,-15,104,-25,9,-3,-24,-16,130,-25,10,-5,-30,-20,137,-21,4,-3,-26,-17,160,-37,-61,8,-18,-9,158,-38,-61,9,-15,-9,101,-41,-60,11,-14,-10,113,-40,-62,11,-11,-6,97,-40,-62,11,-22,-17,54,-31,7,-1,3.86,-36.31,-28.94,-4.16,-34.62,-38.74,14.92,-26.92,-24.07,23.58,-26.94,-19.03,20.89,-27.13,-21.09,21.33,-31.36,-19.97,26.41,-25.64,-17.32,3.22,-36.82,-31.91,6.99,-22.54,-33.86,0,0,1,15.7214285714286,-35.1057142857143,-28.7242857142857,2377081,6519,0.113,38.8,49588.38326
"555","Stockholm",2020-07-27,9,21,21,-9,-4,120,-38,-64,10,-13,-5,81,-42,-64,12,-24,-16,130,-25,10,-5,-30,-20,137,-21,4,-3,-26,-17,160,-37,-61,8,-18,-9,158,-38,-61,9,-15,-9,101,-41,-60,11,-14,-10,113,-40,-62,11,-11,-6,97,-40,-62,11,21.67,-30.74,-22.32,3.86,-36.31,-28.94,-4.16,-34.62,-38.74,14.92,-26.92,-24.07,23.58,-26.94,-19.03,20.89,-27.13,-21.09,21.33,-31.36,-19.97,26.41,-25.64,-17.32,27.34,-8.51,-26.65,0,0,0,18.3571428571429,-34.2371428571429,-27.3542857142857,2377081,6519,0.113,38.8,49588.38326
"556","Stockholm",2020-07-28,78,9,21,-14,-10,62,-43,-64,13,-14,-9,103,-42,-64,12,-13,-5,81,-42,-64,12,-24,-16,130,-25,10,-5,-30,-20,137,-21,4,-3,-26,-17,160,-37,-61,8,-18,-9,158,-38,-61,9,-15,-9,101,-41,-60,11,-14,-10,113,-40,-62,11,16.25,-31.8,-21.44,21.67,-30.74,-22.32,3.86,-36.31,-28.94,-4.16,-34.62,-38.74,14.92,-26.92,-24.07,23.58,-26.94,-19.03,20.89,-27.13,-21.09,21.33,-31.36,-19.97,20.1,-20.22,-31.72,0,0,0,16.9057142857143,-35.1171428571429,-27.9428571428571,2377081,6519,0.113,38.8,49588.38326
"557","Stockholm",2020-07-29,46,78,9,-14,-9,93,-41,-63,11,-17,-10,127,-41,-62,11,-14,-9,103,-42,-64,12,-13,-5,81,-42,-64,12,-24,-16,130,-25,10,-5,-30,-20,137,-21,4,-3,-26,-17,160,-37,-61,8,-18,-9,158,-38,-61,9,-15,-9,101,-41,-60,11,18.64,-30.55,-20.41,16.25,-31.8,-21.44,21.67,-30.74,-22.32,3.86,-36.31,-28.94,-4.16,-34.62,-38.74,14.92,-26.92,-24.07,23.58,-26.94,-19.03,20.89,-27.13,-21.09,23.02,-15.48,-28.13,0,0,0,16.5214285714286,-35.0014285714286,-28.0057142857143,2377081,6519,0.113,38.8,49588.38326
"558","Stockholm",2020-07-30,49,46,78,-17,-10,50,-44,-64,13,-18,-11,99,-43,-63,11,-17,-10,127,-41,-62,11,-14,-9,103,-42,-64,12,-13,-5,81,-42,-64,12,-24,-16,130,-25,10,-5,-30,-20,137,-21,4,-3,-26,-17,160,-37,-61,8,-18,-9,158,-38,-61,9,18.11,-30.43,-22.08,18.64,-30.55,-20.41,16.25,-31.8,-21.44,21.67,-30.74,-22.32,3.86,-36.31,-28.94,-4.16,-34.62,-38.74,14.92,-26.92,-24.07,23.58,-26.94,-19.03,21.17,-25.44,-28.69,0,0,0,16.1242857142857,-35.4728571428571,-28.1471428571429,2377081,6519,0.113,38.8,49588.38326
"559","Stockholm",2020-07-31,43,49,46,-21,-16,108,-38,-63,10,-19,-15,105,-38,-62,10,-18,-11,99,-43,-63,11,-17,-10,127,-41,-62,11,-14,-9,103,-42,-64,12,-13,-5,81,-42,-64,12,-24,-16,130,-25,10,-5,-30,-20,137,-21,4,-3,-26,-17,160,-37,-61,8,19.63,-27.23,-19.73,18.11,-30.43,-22.08,18.64,-30.55,-20.41,16.25,-31.8,-21.44,21.67,-30.74,-22.32,3.86,-36.31,-28.94,-4.16,-34.62,-38.74,14.92,-26.92,-24.07,20.57,-20.4,-25.24,0,0,0,15.56,-35.5142857142857,-28.2471428571429,2377081,6519,0.113,38.8,49588.38326
"560","Stockholm",2020-08-01,64,43,49,-25,-20,167,-17,2,-4,-24,-19,115,-19,3,-3,-19,-15,105,-38,-62,10,-18,-11,99,-43,-63,11,-17,-10,127,-41,-62,11,-14,-9,103,-42,-64,12,-13,-5,81,-42,-64,12,-24,-16,130,-25,10,-5,-30,-20,137,-21,4,-3,1.11,-31.02,-29.46,19.63,-27.23,-19.73,18.11,-30.43,-22.08,18.64,-30.55,-20.41,16.25,-31.8,-21.44,21.67,-30.74,-22.32,3.86,-36.31,-28.94,-4.16,-34.62,-38.74,5.34,-27.97,-28.49,0,0,1,13.5871428571429,-36.1,-29.0171428571429,2377081,6519,0.113,38.8,49588.38326
"561","Stockholm",2020-08-02,6,64,43,-20,-13,89,-24,7,-3,-18,-15,104,-25,9,-3,-24,-19,115,-19,3,-3,-19,-15,105,-38,-62,10,-18,-11,99,-43,-63,11,-17,-10,127,-41,-62,11,-14,-9,103,-42,-64,12,-13,-5,81,-42,-64,12,-24,-16,130,-25,10,-5,6.99,-33.86,-22.54,1.11,-31.02,-29.46,19.63,-27.23,-19.73,18.11,-30.43,-22.08,18.64,-30.55,-20.41,16.25,-31.8,-21.44,21.67,-30.74,-22.32,3.86,-36.31,-28.94,14.85,-18.95,-29.91,0,0,1,15.18,-35.9914285714286,-26.7028571428571,2377081,6519,0.113,38.8,49588.38326
"562","Stockholm",2020-08-03,22,6,64,-9,-3,119,-36,-58,10,-9,-4,120,-38,-64,10,-18,-15,104,-25,9,-3,-24,-19,115,-19,3,-3,-19,-15,105,-38,-62,10,-18,-11,99,-43,-63,11,-17,-10,127,-41,-62,11,-14,-9,103,-42,-64,12,-13,-5,81,-42,-64,12,27.34,-26.65,-8.51,6.99,-33.86,-22.54,1.11,-31.02,-29.46,19.63,-27.23,-19.73,18.11,-30.43,-22.08,18.64,-30.55,-20.41,16.25,-31.8,-21.44,21.67,-30.74,-22.32,36.28,-5.38,-19.29,0,0,0,18.5342857142857,-34.6114285714286,-23.7842857142857,2377081,6519,0.113,38.8,49588.38326
"563","Stockholm",2020-08-04,92,22,6,-10,-6,144,-36,-58,9,-14,-10,62,-43,-64,13,-9,-4,120,-38,-64,10,-18,-15,104,-25,9,-3,-24,-19,115,-19,3,-3,-19,-15,105,-38,-62,10,-18,-11,99,-43,-63,11,-17,-10,127,-41,-62,11,-14,-9,103,-42,-64,12,20.1,-31.72,-20.22,27.34,-26.65,-8.51,6.99,-33.86,-22.54,1.11,-31.02,-29.46,19.63,-27.23,-19.73,18.11,-30.43,-22.08,18.64,-30.55,-20.41,16.25,-31.8,-21.44,34.13,-3.83,-20.88,0,0,0,18.31,-34.7514285714286,-23.4842857142857,2377081,6519,0.113,38.8,49588.38326
"564","Stockholm",2020-08-05,59,92,22,-13,-8,89,-38,-57,10,-14,-9,93,-41,-63,11,-14,-10,62,-43,-64,13,-9,-4,120,-38,-64,10,-18,-15,104,-25,9,-3,-24,-19,115,-19,3,-3,-19,-15,105,-38,-62,10,-18,-11,99,-43,-63,11,-17,-10,127,-41,-62,11,23.02,-28.13,-15.48,20.1,-31.72,-20.22,27.34,-26.65,-8.51,6.99,-33.86,-22.54,1.11,-31.02,-29.46,19.63,-27.23,-19.73,18.11,-30.43,-22.08,18.64,-30.55,-20.41,29.29,-9.07,-18.4,0,0,0,19.2771428571429,-34.2271428571429,-22.6328571428571,2377081,6519,0.113,38.8,49588.38326
